Timestamp (Second),sinA,sinB,sinC
0.014,-0.75424755,1.8202144,3.584062
0.014,-0.75490373,1.8197998,3.5847595
0.014,-0.7555592,1.8193847,3.5854564
0.014,-0.7562139,1.8189692,3.5861533
0.014,-0.7568679,1.8185532,3.5868502
0.014,-0.75752103,1.8181368,3.5875468
0.014,-0.75817347,1.8177199,3.5882432
0.014,-0.7588251,1.8173026,3.5889397
0.014,-0.75947607,1.8168849,3.5896358
0.014,-0.76012623,1.8164666,3.5903318
0.014,-0.7607756,1.8160479,3.5910277
0.014,-0.76142424,1.8156288,3.5917234
0.014,-0.76207215,1.8152092,3.5924191
0.014,-0.7627192,1.814789,3.5931146
0.014,-0.76336557,1.8143686,3.5938098
0.014,-0.76401114,1.8139477,3.594505
0.014,-0.764656,1.8135263,3.5952
0.014,-0.76530004,1.8131044,3.595895
0.014,-0.76594335,1.812682,3.5965898
0.014,-0.7665859,1.8122593,3.5972843
0.014,-0.7672276,1.811836,3.5979788
0.014,-0.76786864,1.8114123,3.598673
0.014,-0.76850885,1.8109882,3.5993674
0.014,-0.7691483,1.8105637,3.6000614
0.014,-0.76978695,1.8101386,3.6007552
0.014,-0.7704249,1.8097131,3.601449
0.014,-0.771062,1.8092872,3.6021426
0.014,-0.7716984,1.8088608,3.6028361
0.014,-0.77233404,1.8084339,3.6035295
0.014,-0.7729688,1.8080066,3.6042225
0.014,-0.7736029,1.8075789,3.6049156
0.014,-0.7742362,1.8071507,3.6056085
0.014,-0.77486867,1.806722,3.606301
0.014,-0.7755004,1.8062929,3.6069937
0.014,-0.7761314,1.8058634,3.6076863
0.014,-0.7767616,1.8054334,3.6083784
0.014,-0.77739096,1.8050029,3.6090708
0.014,-0.7780196,1.804572,3.6097627
0.014,-0.7786475,1.8041406,3.6104546
0.014,-0.7792745,1.8037088,3.6111462
0.014,-0.77990085,1.8032765,3.6118379
0.014,-0.78052634,1.8028438,3.6125293
0.014,-0.78115106,1.8024106,3.6132207
0.014,-0.781775,1.801977,3.6139116
0.014,-0.78239816,1.801543,3.6146028
0.014,-0.78302056,1.8011085,3.6152935
0.014,-0.7836422,1.8006735,3.6159842
0.014,-0.784263,1.800238,3.616675
0.014,-0.784883,1.7998022,3.6173654
0.014,-0.7855023,1.7993659,3.6180556
0.014,-0.7861208,1.7989291,3.6187458
0.014,-0.78673846,1.7984918,3.6194358
0.014,-0.7873553,1.7980542,3.6201255
0.014,-0.78797144,1.7976161,3.6208153
0.014,-0.78858674,1.7971776,3.6215048
0.014,-0.78920126,1.7967385,3.6221943
0.014,-0.789815,1.796299,3.6228836
0.014,-0.790428,1.7958591,3.6235726
0.014,-0.7910401,1.7954187,3.6242616
0.014,-0.7916515,1.7949779,3.6249504
0.014,-0.7922621,1.7945367,3.6256392
0.014,-0.79287183,1.7940949,3.6263278
0.014,-0.7934809,1.7936528,3.627016
0.014,-0.7940891,1.7932103,3.6277044
0.014,-0.79469645,1.7927672,3.6283925
0.014,-0.79530305,1.7923237,3.6290803
0.014,-0.79590887,1.7918797,3.6297681
0.014,-0.7965139,1.7914354,3.630456
0.014,-0.7971181,1.7909905,3.6311433
0.014,-0.79772156,1.7905451,3.6318307
0.014,-0.79832417,1.7900994,3.632518
0.014,-0.798926,1.7896532,3.6332052
0.014,-0.79952705,1.7892066,3.633892
0.014,-0.80012727,1.7887595,3.634579
0.014,-0.8007267,1.788312,3.6352656
0.014,-0.8013253,1.787864,3.635952
0.014,-0.80192316,1.7874156,3.6366384
0.014,-0.80252016,1.7869667,3.6373246
0.014,-0.8031164,1.7865174,3.6380107
0.014,-0.80371183,1.7860676,3.6386967
0.014,-0.80430645,1.7856174,3.6393824
0.014,-0.8049002,1.7851667,3.640068
0.014,-0.80549324,1.7847157,3.6407535
0.014,-0.80608547,1.7842641,3.6414387
0.014,-0.80667686,1.783812,3.642124
0.014,-0.8072674,1.7833596,3.6428092
0.014,-0.8078572,1.7829068,3.643494
0.014,-0.80844617,1.7824534,3.6441789
0.014,-0.80903435,1.7819996,3.6448634
0.014,-0.8096217,1.7815454,3.6455479
0.014,-0.81020826,1.7810907,3.6462321
0.014,-0.810794,1.7806356,3.6469164
0.014,-0.81137896,1.7801801,3.6476004
0.014,-0.811963,1.779724,3.6482842
0.014,-0.8125464,1.7792675,3.648968
0.014,-0.8131288,1.7788107,3.6496515
0.014,-0.8137105,1.7783533,3.650335
0.014,-0.81429136,1.7778956,3.6510184
0.014,-0.81487143,1.7774373,3.6517015
0.014,-0.81545067,1.7769786,3.6523845
0.014,-0.8160291,1.7765195,3.6530674
0.014,-0.8166067,1.77606,3.6537502
0.014,-0.8171835,1.7756,3.6544328
0.014,-0.81775945,1.7751396,3.6551151
0.014,-0.8183346,1.7746786,3.6557975
0.014,-0.81890893,1.7742172,3.6564796
0.014,-0.81948245,1.7737556,3.6571615
0.014,-0.8200551,1.7732933,3.6578434
0.014,-0.82062703,1.7728306,3.658525
0.014,-0.82119805,1.7723675,3.6592066
0.014,-0.8217683,1.771904,3.659888
0.014,-0.8223377,1.7714399,3.6605692
0.014,-0.8229063,1.7709755,3.6612504
0.014,-0.82347405,1.7705107,3.6619313
0.014,-0.824041,1.7700453,3.6626122
0.014,-0.82460713,1.7695795,3.663293
0.014,-0.8251724,1.7691133,3.6639733
0.014,-0.8257369,1.7686467,3.6646538
0.014,-0.8263005,1.7681795,3.665334
0.014,-0.82686335,1.767712,3.666014
0.014,-0.8274253,1.7672441,3.666694
0.014,-0.8279865,1.7667756,3.6673737
0.014,-0.8285468,1.7663068,3.6680534
0.014,-0.82910633,1.7658374,3.668733
0.014,-0.829665,1.7653677,3.6694121
0.014,-0.83022285,1.7648975,3.6700914
0.014,-0.83077985,1.764427,3.6707704
0.014,-0.8313361,1.7639558,3.6714494
0.014,-0.8318914,1.7634844,3.6721282
0.014,-0.8324459,1.7630124,3.6728067
0.014,-0.83299965,1.76254,3.6734853
0.014,-0.8335525,1.7620671,3.6741636
0.014,-0.8341045,1.7615938,3.6748416
0.014,-0.8346557,1.7611202,3.6755197
0.014,-0.83520603,1.760646,3.6761975
0.014,-0.8357556,1.7601714,3.6768754
0.014,-0.83630425,1.7596964,3.677553
0.014,-0.8368521,1.7592208,3.6782303
0.014,-0.8373991,1.758745,3.6789076
0.014,-0.8379453,1.7582686,3.6795847
0.014,-0.8384906,1.7577919,3.6802619
0.014,-0.8390351,1.7573146,3.6809387
0.014,-0.83957875,1.7568369,3.6816154
0.014,-0.84012157,1.7563587,3.682292
0.014,-0.84066355,1.7558802,3.6829684
0.014,-0.8412047,1.7554013,3.6836445
0.014,-0.841745,1.7549218,3.6843207
0.014,-0.84228444,1.754442,3.6849966
0.014,-0.8428231,1.7539617,3.6856725
0.014,-0.84336084,1.7534809,3.6863482
0.014,-0.84389776,1.7529998,3.6870236
0.014,-0.84443384,1.752518,3.687699
0.014,-0.8449691,1.7520361,3.6883743
0.014,-0.84550345,1.7515535,3.6890495
0.014,-0.84603703,1.7510706,3.6897244
0.014,-0.8465697,1.7505872,3.6903992
0.014,-0.84710157,1.7501035,3.6910737
0.014,-0.8476326,1.7496192,3.6917481
0.014,-0.8481627,1.7491345,3.6924226
0.014,-0.84869206,1.7486494,3.6930969
0.014,-0.8492205,1.7481638,3.693771
0.014,-0.84974813,1.7476778,3.6944447
0.014,-0.8502749,1.7471914,3.6951184
0.014,-0.8508008,1.7467045,3.6957922
0.014,-0.85132587,1.7462173,3.6964655
0.014,-0.8518501,1.7457294,3.6971388
0.014,-0.8523734,1.7452413,3.697812
0.014,-0.852896,1.7447526,3.6984851
0.014,-0.8534176,1.7442636,3.699158
0.014,-0.8539384,1.7437742,3.6998305
0.014,-0.85445833,1.7432842,3.700503
0.014,-0.8549774,1.7427938,3.7011757
0.014,-0.8554957,1.742303,3.7018478
0.014,-0.85601306,1.7418118,3.7025201
0.014,-0.8565296,1.7413201,3.703192
0.014,-0.85704523,1.740828,3.7038639
0.014,-0.8575601,1.7403355,3.7045355
0.014,-0.858074,1.7398425,3.705207
0.014,-0.85858715,1.7393491,3.7058785
0.014,-0.8590994,1.7388552,3.7065496
0.014,-0.85961074,1.738361,3.7072208
0.014,-0.86012125,1.7378663,3.7078917
0.014,-0.8606309,1.7373711,3.7085626
0.014,-0.8611397,1.7368755,3.709233
0.014,-0.86164767,1.7363795,3.7099037
0.014,-0.8621547,1.7358831,3.710574
0.014,-0.86266094,1.7353863,3.711244
0.014,-0.8631663,1.7348889,3.7119143
0.014,-0.86367077,1.7343911,3.712584
0.014,-0.8641744,1.7338929,3.713254
0.014,-0.8646772,1.7333944,3.7139235
0.014,-0.86517906,1.7328953,3.714593
0.014,-0.8656801,1.7323958,3.7152622
0.014,-0.86618024,1.7318959,3.7159314
0.014,-0.86667955,1.7313955,3.7166004
0.014,-0.86717796,1.7308948,3.7172692
0.014,-0.86767554,1.7303935,3.717938
0.014,-0.8681722,1.7298919,3.7186065
0.014,-0.8686681,1.7293898,3.719275
0.014,-0.86916304,1.7288873,3.7199433
0.014,-0.86965716,1.7283844,3.7206113
0.014,-0.8701503,1.727881,3.7212794
0.014,-0.8706427,1.7273772,3.7219472
0.014,-0.87113416,1.7268729,3.7226148
0.014,-0.87162477,1.7263682,3.7232823
0.014,-0.87211454,1.7258631,3.7239497
0.014,-0.8726034,1.7253577,3.724617
0.014,-0.8730914,1.7248516,3.725284
0.014,-0.8735785,1.7243452,3.725951
0.014,-0.87406474,1.7238384,3.7266178
0.014,-0.8745501,1.7233311,3.7272844
0.014,-0.87503463,1.7228235,3.7279508
0.014,-0.87551826,1.7223153,3.7286172
0.014,-0.876001,1.7218068,3.7292833
0.014,-0.87648284,1.7212977,3.7299495
0.014,-0.87696385,1.7207884,3.7306151
0.014,-0.87744397,1.7202785,3.731281
0.014,-0.87792325,1.7197683,3.7319465
0.014,-0.8784016,1.7192576,3.732612
0.014,-0.8788791,1.7187464,3.7332773
0.014,-0.87935567,1.7182349,3.7339425
0.014,-0.8798314,1.7177229,3.7346075
0.014,-0.88030624,1.7172104,3.7352722
0.014,-0.8807802,1.7166976,3.7359369
0.014,-0.8812533,1.7161843,3.7366016
0.014,-0.8817255,1.7156706,3.7372658
0.014,-0.88219684,1.7151564,3.73793
0.014,-0.88266724,1.7146419,3.7385943
0.014,-0.8831368,1.714127,3.739258
0.014,-0.8836055,1.7136115,3.739922
0.014,-0.88407326,1.7130957,3.7405856
0.014,-0.8845402,1.7125794,3.741249
0.014,-0.8850062,1.7120626,3.7419124
0.014,-0.88547134,1.7115455,3.7425756
0.014,-0.8859356,1.711028,3.7432387
0.014,-0.886399,1.7105099,3.7439015
0.014,-0.88686144,1.7099915,3.7445643
0.014,-0.887323,1.7094727,3.7452269
0.014,-0.88778377,1.7089534,3.7458894
0.014,-0.88824356,1.7084336,3.7465515
0.014,-0.8887025,1.7079135,3.7472138
0.014,-0.8891605,1.707393,3.7478757
0.014,-0.8896177,1.706872,3.7485375
0.014,-0.89007396,1.7063506,3.7491994
0.014,-0.89052933,1.7058288,3.7498608
0.014,-0.89098376,1.7053065,3.7505221
0.014,-0.89143735,1.7047838,3.7511835
0.014,-0.89189005,1.7042607,3.7518446
0.014,-0.89234185,1.7037371,3.7525055
0.014,-0.8927928,1.7032132,3.7531662
0.014,-0.89324284,1.7026888,3.7538269
0.014,-0.89369196,1.7021639,3.7544875
0.014,-0.8941402,1.7016387,3.7551477
0.014,-0.8945875,1.7011131,3.7558079
0.014,-0.89503396,1.7005869,3.756468
0.014,-0.8954795,1.7000605,3.757128
0.014,-0.89592415,1.6995335,3.7577877
0.014,-0.8963679,1.6990061,3.7584472
0.014,-0.89681077,1.6984783,3.7591066
0.014,-0.89725274,1.6979501,3.759766
0.014,-0.8976938,1.6974214,3.760425
0.014,-0.898134,1.6968924,3.761084
0.014,-0.8985733,1.6963629,3.761743
0.014,-0.8990116,1.695833,3.7624016
0.014,-0.8994491,1.6953026,3.76306
0.014,-0.8998857,1.6947719,3.7637186
0.014,-0.90032136,1.6942407,3.7643769
0.014,-0.9007561,1.693709,3.765035
0.014,-0.90119004,1.693177,3.765693
0.014,-0.901623,1.6926446,3.7663505
0.014,-0.9020551,1.6921117,3.7670083
0.014,-0.9024862,1.6915784,3.7676659
0.014,-0.9029165,1.6910447,3.7683232
0.014,-0.9033459,1.6905105,3.7689803
0.014,-0.9037743,1.689976,3.7696373
0.014,-0.90420187,1.689441,3.7702942
0.014,-0.9046285,1.6889055,3.7709508
0.014,-0.9050543,1.6883696,3.7716074
0.014,-0.90547913,1.6878334,3.772264
0.014,-0.90590304,1.6872967,3.7729201
0.014,-0.9063261,1.6867596,3.7735763
0.014,-0.90674824,1.6862221,3.7742324
0.014,-0.90716946,1.6856841,3.774888
0.014,-0.90758973,1.6851457,3.7755437
0.014,-0.9080092,1.6846069,3.7761993
0.014,-0.90842766,1.6840677,3.7768548
0.014,-0.90884525,1.6835281,3.77751
0.014,-0.90926194,1.682988,3.778165
0.014,-0.9096777,1.6824476,3.7788198
0.014,-0.91009253,1.6819067,3.7794747
0.014,-0.9105065,1.6813654,3.7801292
0.014,-0.91091955,1.6808237,3.7807837
0.014,-0.91133165,1.6802815,3.781438
0.014,-0.91174287,1.6797389,3.7820923
0.014,-0.9121532,1.6791959,3.7827463
0.014,-0.9125626,1.6786525,3.7834
0.014,-0.9129711,1.6781087,3.7840538
0.014,-0.91337866,1.6775644,3.7847073
0.014,-0.9137853,1.6770197,3.7853608
0.014,-0.914191,1.6764746,3.786014
0.014,-0.91459584,1.6759291,3.786667
0.014,-0.9149998,1.6753832,3.7873201
0.014,-0.91540277,1.6748368,3.787973
0.014,-0.91580486,1.6742901,3.7886255
0.014,-0.916206,1.6737429,3.789278
0.014,-0.91660625,1.6731952,3.7899303
0.014,-0.9170056,1.6726472,3.7905827
0.014,-0.917404,1.6720988,3.7912347
0.014,-0.9178015,1.6715499,3.7918866
0.014,-0.9181981,1.6710006,3.7925382
0.014,-0.91859376,1.6704509,3.7931898
0.014,-0.91898847,1.6699008,3.7938414
0.014,-0.91938233,1.6693503,3.7944925
0.014,-0.91977525,1.6687993,3.7951436
0.014,-0.9201672,1.6682479,3.7957947
0.014,-0.9205583,1.6676961,3.7964456
0.014,-0.92094845,1.667144,3.7970963
0.014,-0.92133766,1.6665913,3.7977467
0.014,-0.9217259,1.6660383,3.798397
0.014,-0.9221133,1.6654849,3.7990472
0.014,-0.9224998,1.6649309,3.7996974
0.014,-0.9228853,1.6643767,3.8003473
0.014,-0.9232699,1.663822,3.800997
0.014,-0.9236536,1.6632669,3.8016467
0.014,-0.9240364,1.6627114,3.8022962
0.014,-0.9244182,1.6621554,3.8029454
0.014,-0.92479914,1.661599,3.8035946
0.014,-0.9251791,1.6610422,3.8042436
0.014,-0.9255582,1.660485,3.8048925
0.014,-0.92593634,1.6599275,3.8055413
0.014,-0.9263136,1.6593695,3.8061898
0.014,-0.92668986,1.658811,3.806838
0.014,-0.92706525,1.6582521,3.8074863
0.014,-0.9274397,1.6576929,3.8081346
0.014,-0.9278132,1.6571332,3.8087823
0.014,-0.92818576,1.656573,3.8094301
0.014,-0.9285574,1.6560125,3.810078
0.014,-0.92892814,1.6554517,3.8107252
0.014,-0.9292979,1.6548903,3.8113725
0.014,-0.9296668,1.6543286,3.8120198
0.014,-0.93003476,1.6537664,3.812667
0.014,-0.93040174,1.6532038,3.8133137
0.014,-0.93076783,1.6526408,3.8139603
0.014,-0.931133,1.6520774,3.814607
0.014,-0.93149716,1.6515136,3.8152535
0.014,-0.93186045,1.6509494,3.8158996
0.014,-0.9322228,1.6503847,3.8165457
0.014,-0.9325842,1.6498196,3.8171918
0.014,-0.9329447,1.6492542,3.8178375
0.014,-0.93330425,1.6486883,3.818483
0.014,-0.9336629,1.648122,3.8191288
0.014,-0.9340206,1.6475554,3.8197742
0.014,-0.9343773,1.6469882,3.8204193
0.014,-0.93473315,1.6464206,3.8210642
0.014,-0.93508804,1.6458527,3.8217092
0.014,-0.935442,1.6452843,3.8223538
0.014,-0.935795,1.6447155,3.8229985
0.014,-0.93614703,1.6441464,3.823643
0.014,-0.9364982,1.6435769,3.8242872
0.014,-0.9368484,1.6430068,3.8249314
0.014,-0.9371977,1.6424364,3.8255754
0.014,-0.937546,1.6418656,3.826219
0.014,-0.9378934,1.6412944,3.8268628
0.014,-0.9382399,1.6407228,3.8275063
0.014,-0.93858534,1.6401507,3.8281496
0.014,-0.9389299,1.6395782,3.8287928
0.014,-0.9392736,1.6390053,3.8294358
0.014,-0.93961626,1.638432,3.8300788
0.014,-0.93995804,1.6378584,3.8307216
0.014,-0.94029886,1.6372843,3.8313642
0.014,-0.9406387,1.6367098,3.8320065
0.014,-0.9409777,1.6361349,3.8326488
0.014,-0.94131565,1.6355596,3.833291
0.014,-0.9416527,1.6349838,3.8339329
0.014,-0.9419888,1.6344076,3.8345747
0.015,-0.94232404,1.6338311,3.8352165
0.015,-0.94265825,1.6332542,3.8358579
0.015,-0.94299155,1.6326767,3.8364995
0.015,-0.9433239,1.632099,3.8371406
0.015,-0.9436553,1.6315207,3.8377817
0.015,-0.94398576,1.6309422,3.8384225
0.015,-0.94431525,1.6303632,3.8390632
0.015,-0.94464386,1.6297837,3.8397038
0.015,-0.94497144,1.6292039,3.8403442
0.015,-0.94529814,1.6286237,3.8409846
0.015,-0.9456239,1.628043,3.8416247
0.015,-0.94594866,1.627462,3.8422647
0.015,-0.9462725,1.6268806,3.8429046
0.015,-0.94659543,1.6262988,3.8435442
0.015,-0.94691736,1.6257166,3.8441837
0.015,-0.9472384,1.6251339,3.8448231
0.015,-0.9475584,1.6245508,3.8454623
0.015,-0.9478775,1.6239673,3.8461013
0.015,-0.9481957,1.6233834,3.8467402
0.015,-0.9485129,1.6227992,3.847379
0.015,-0.9488292,1.6222144,3.8480177
0.015,-0.9491445,1.6216294,3.8486562
0.015,-0.94945884,1.6210438,3.8492944
0.015,-0.94977224,1.6204579,3.8499324
0.015,-0.95008475,1.6198716,3.8505704
0.015,-0.95039624,1.6192849,3.8512084
0.015,-0.9507068,1.6186978,3.851846
0.015,-0.9510164,1.6181102,3.8524835
0.015,-0.9513251,1.6175222,3.8531208
0.015,-0.9516328,1.616934,3.853758
0.015,-0.9519396,1.6163452,3.8543952
0.015,-0.95224535,1.615756,3.855032
0.015,-0.95255023,1.6151665,3.8556688
0.015,-0.95285416,1.6145766,3.8563054
0.015,-0.95315707,1.6139863,3.856942
0.015,-0.9534591,1.6133955,3.857578
0.015,-0.95376015,1.6128043,3.8582144
0.015,-0.9540602,1.6122127,3.8588502
0.015,-0.95435935,1.6116208,3.859486
0.015,-0.95465755,1.6110283,3.8601217
0.015,-0.9549548,1.6104356,3.8607574
0.015,-0.95525104,1.6098424,3.8613927
0.015,-0.9555464,1.6092488,3.862028
0.015,-0.9558407,1.6086549,3.8626628
0.015,-0.95613414,1.6080605,3.8632977
0.015,-0.95642656,1.6074656,3.8639326
0.015,-0.9567181,1.6068704,3.864567
0.015,-0.9570086,1.6062748,3.8652015
0.015,-0.9572982,1.6056789,3.865836
0.015,-0.9575868,1.6050825,3.8664699
0.015,-0.9578745,1.6044856,3.8671038
0.015,-0.9581612,1.6038885,3.8677378
0.015,-0.958447,1.6032909,3.8683715
0.015,-0.9587318,1.6026928,3.869005
0.015,-0.95901555,1.6020945,3.8696382
0.015,-0.95929843,1.6014956,3.8702714
0.015,-0.95958036,1.6008965,3.8709044
0.015,-0.95986134,1.6002969,3.8715374
0.015,-0.9601413,1.5996969,3.8721702
0.015,-0.96042037,1.5990964,3.8728027
0.015,-0.9606984,1.5984957,3.873435
0.015,-0.9609755,1.5978944,3.8740673
0.015,-0.9612517,1.5972929,3.8746996
0.015,-0.9615269,1.5966909,3.8753314
0.015,-0.9618011,1.5960884,3.8759632
0.015,-0.9620744,1.5954857,3.876595
0.015,-0.9623467,1.5948825,3.8772264
0.015,-0.96261805,1.5942789,3.8778577
0.015,-0.9628884,1.5936749,3.878489
0.015,-0.96315783,1.5930705,3.8791199
0.015,-0.9634263,1.5924656,3.8797507
0.015,-0.9636938,1.5918605,3.8803816
0.015,-0.9639603,1.591255,3.8810122
0.015,-0.9642259,1.5906489,3.8816426
0.015,-0.9644905,1.5900426,3.8822727
0.015,-0.9647541,1.5894358,3.8829029
0.015,-0.9650168,1.5888286,3.8835328
0.015,-0.9652785,1.5882211,3.8841627
0.015,-0.9655392,1.5876131,3.884792
0.015,-0.965799,1.5870047,3.8854218
0.015,-0.9660578,1.5863959,3.886051
0.015,-0.9663156,1.5857867,3.8866801
0.015,-0.9665725,1.5851772,3.887309
0.015,-0.9668284,1.5845672,3.887938
0.015,-0.9670834,1.5839568,3.8885667
0.015,-0.96733737,1.5833461,3.8891952
0.015,-0.96759033,1.582735,3.8898237
0.015,-0.9678424,1.5821234,3.890452
0.015,-0.96809345,1.5815115,3.89108
0.015,-0.96834356,1.5808992,3.891708
0.015,-0.9685927,1.5802865,3.8923357
0.015,-0.9688409,1.5796733,3.8929632
0.015,-0.9690881,1.5790598,3.8935907
0.015,-0.9693343,1.5784459,3.894218
0.015,-0.9695796,1.5778316,3.894845
0.015,-0.9698239,1.5772169,3.895472
0.015,-0.9700672,1.5766019,3.8960989
0.015,-0.97030956,1.5759864,3.8967257
0.015,-0.9705509,1.5753704,3.8973522
0.015,-0.97079134,1.5747542,3.8979785
0.015,-0.9710308,1.5741376,3.8986046
0.015,-0.97126925,1.5735204,3.8992307
0.015,-0.9715067,1.572903,3.8998566
0.015,-0.9717433,1.5722852,3.9004824
0.015,-0.97197884,1.571667,3.901108
0.015,-0.9722134,1.5710483,3.9017334
0.015,-0.97244704,1.5704292,3.9023588
0.015,-0.9726797,1.5698098,3.9029837
0.015,-0.9729113,1.56919,3.9036088
0.015,-0.973142,1.5685698,3.9042335
0.015,-0.97337174,1.5679492,3.904858
0.015,-0.97360045,1.5673282,3.9054828
0.015,-0.97382826,1.5667069,3.906107
0.015,-0.97405505,1.5660851,3.9067311
0.015,-0.9742809,1.565463,3.907355
0.015,-0.9745057,1.5648403,3.907979
0.015,-0.9747296,1.5642174,3.9086027
0.015,-0.9749525,1.5635941,3.9092264
0.015,-0.9751744,1.5629704,3.9098496
0.015,-0.9753954,1.5623462,3.9104729
0.015,-0.9756153,1.5617217,3.911096
0.015,-0.97583437,1.5610968,3.9117188
0.015,-0.97605234,1.5604715,3.9123416
0.015,-0.9762694,1.5598458,3.9129643
0.015,-0.9764855,1.5592197,3.9135869
0.015,-0.9767006,1.5585933,3.9142091
0.015,-0.9769147,1.5579665,3.9148312
0.015,-0.97712785,1.5573392,3.9154532
0.015,-0.97734,1.5567116,3.916075
0.015,-0.9775512,1.5560836,3.9166968
0.015,-0.9777614,1.5554552,3.917318
0.015,-0.97797066,1.5548264,3.9179397
0.015,-0.97817886,1.5541972,3.9185607
0.015,-0.97838616,1.5535676,3.9191818
0.015,-0.97859246,1.5529376,3.9198027
0.015,-0.9787978,1.5523072,3.9204235
0.015,-0.9790021,1.5516765,3.921044
0.015,-0.9792055,1.5510454,3.9216645
0.015,-0.97940785,1.550414,3.9222846
0.015,-0.97960925,1.549782,3.9229047
0.015,-0.9798097,1.5491498,3.9235249
0.015,-0.98000914,1.5485171,3.9241445
0.015,-0.98020756,1.547884,3.9247642
0.015,-0.9804051,1.5472505,3.9253836
0.015,-0.98060155,1.5466167,3.926003
0.015,-0.9807971,1.5459825,3.9266222
0.015,-0.98099166,1.5453479,3.927241
0.015,-0.9811852,1.5447129,3.92786
0.015,-0.9813778,1.5440775,3.9284787
0.015,-0.98156935,1.5434418,3.9290972
0.015,-0.98175997,1.5428056,3.9297156
0.015,-0.9819496,1.5421691,3.9303339
0.015,-0.9821383,1.5415322,3.9309518
0.015,-0.9823259,1.5408947,3.9315698
0.015,-0.98251265,1.5402571,3.9321876
0.015,-0.9826983,1.539619,3.932805
0.015,-0.98288304,1.5389806,3.9334226
0.015,-0.9830668,1.5383418,3.9340398
0.015,-0.98324955,1.5377024,3.9346569
0.015,-0.98343134,1.5370629,3.935274
0.015,-0.9836121,1.5364228,3.9358907
0.015,-0.9837919,1.5357825,3.9365075
0.015,-0.98397076,1.5351417,3.9371238
0.015,-0.98414856,1.5345005,3.93774
0.015,-0.9843254,1.533859,3.9383564
0.015,-0.9845013,1.5332171,3.9389725
0.015,-0.9846762,1.5325748,3.9395883
0.015,-0.9848501,1.5319321,3.940204
0.015,-0.985023,1.531289,3.9408195
0.015,-0.9851949,1.5306455,3.9414349
0.015,-0.98536587,1.5300018,3.9420502
0.015,-0.98553586,1.5293574,3.942665
0.015,-0.98570484,1.5287129,3.94328
0.015,-0.9858728,1.528068,3.9438949
0.015,-0.9860398,1.5274225,3.9445095
0.015,-0.9862058,1.5267768,3.945124
0.015,-0.98637086,1.5261307,3.945738
0.015,-0.9865349,1.5254841,3.9463522
0.015,-0.986698,1.5248373,3.9469662
0.015,-0.98686004,1.52419,3.94758
0.015,-0.9870211,1.5235423,3.9481938
0.015,-0.9871812,1.5228943,3.9488072
0.015,-0.98734033,1.5222459,3.9494205
0.015,-0.98749846,1.521597,3.9500337
0.015,-0.9876556,1.5209479,3.9506466
0.015,-0.98781174,1.5202984,3.9512596
0.015,-0.9879669,1.5196484,3.9518723
0.015,-0.98812103,1.518998,3.9524848
0.015,-0.9882742,1.5183474,3.9530973
0.015,-0.98842645,1.5176963,3.9537094
0.015,-0.9885776,1.5170448,3.9543216
0.015,-0.98872787,1.516393,3.9549334
0.015,-0.98887706,1.5157408,3.9555452
0.015,-0.9890253,1.5150882,3.9561567
0.015,-0.9891726,1.5144352,3.9567683
0.015,-0.98931885,1.5137819,3.9573796
0.015,-0.9894641,1.5131282,3.9579906
0.015,-0.9896084,1.5124741,3.9586017
0.015,-0.9897517,1.5118195,3.9592123
0.015,-0.989894,1.5111647,3.9598231
0.015,-0.9900353,1.5105094,3.9604335
0.015,-0.9901756,1.5098538,3.9610438
0.015,-0.99031496,1.5091978,3.961654
0.015,-0.9904533,1.5085415,3.962264
0.015,-0.99059063,1.5078847,3.962874
0.015,-0.990727,1.5072275,3.9634836
0.015,-0.99086237,1.5065701,3.9640932
0.015,-0.9909968,1.5059122,3.9647026
0.015,-0.9911302,1.5052539,3.9653118
0.015,-0.99126256,1.5045953,3.9659207
0.015,-0.991394,1.5039363,3.9665296
0.015,-0.9915244,1.5032768,3.9671385
0.015,-0.9916538,1.5026171,3.967747
0.015,-0.99178225,1.5019569,3.9683554
0.015,-0.9919097,1.5012964,3.9689636
0.015,-0.99203616,1.5006356,3.9695718
0.015,-0.9921616,1.4999743,3.9701798
0.015,-0.9922861,1.4993126,3.9707875
0.015,-0.9924095,1.4986507,3.9713953
0.015,-0.992532,1.4979882,3.9720027
0.015,-0.9926535,1.4973255,3.97261
